"x","y","ASH","BEECH","BIRCH","ELM","HEMLOCK","MAPLE","OAK","OTHER.CONIFER","OTHER.HARDWOOD","PINE","SPRUCE","TAMARACK"
"1785",5000,1374000,0,0,0,2,0,0,0,0,0,0,0,0
"1786",5000,1382000,0,0,0,0,0,0,0,0,0,0,0,0
"1787",5000,1390000,0,0,0,5,0,0,2,0,1,0,0,0
"1788",5000,1398000,1,0,0,3,0,0,2,0,0,0,0,0
"1789",5000,1406000,0,0,0,0,0,0,0,0,0,0,0,0
"1790",5000,1414000,0,0,0,0,0,0,0,0,0,0,0,0
"1791",5000,1422000,0,0,0,0,0,0,0,0,0,0,0,0
"1792",5000,1430000,0,0,0,0,0,0,0,0,0,0,0,0
"1793",5000,1438000,0,0,0,1,0,0,5,0,16,0,0,0
"1794",5000,1446000,0,0,0,1,0,0,2,0,4,0,0,0
"1795",5000,1454000,0,0,0,0,0,0,2,0,2,0,0,0
"1796",5000,1462000,0,0,0,0,0,0,0,0,7,0,0,0
"1899",13000,846000,0,0,0,0,0,0,0,0,0,0,0,0
"1900",13000,854000,0,0,0,0,0,0,0,0,0,0,0,0
"1901",13000,862000,0,0,0,0,0,0,0,0,0,0,0,0
"1902",13000,870000,0,0,0,0,0,0,0,0,0,0,0,0
"1903",13000,878000,0,0,0,0,0,0,0,0,0,0,0,0
"1904",13000,886000,0,0,0,0,0,0,0,0,0,0,0,0
"1905",13000,894000,0,0,0,0,0,0,0,0,0,0,0,0
"1906",13000,902000,0,0,0,0,0,0,0,0,0,0,0,0
"1907",13000,910000,0,0,0,0,0,0,1,0,0,0,0,0
"1908",13000,918000,2,0,0,2,0,0,4,0,0,0,0,0
"1909",13000,926000,0,0,0,0,0,0,0,0,0,0,0,0
"1910",13000,934000,0,0,0,0,0,0,2,0,0,0,0,0
"1911",13000,942000,0,0,0,0,0,0,0,0,1,0,0,0
"1912",13000,950000,0,0,0,0,0,0,0,0,0,0,0,0
"1913",13000,958000,0,0,0,0,0,0,0,0,0,0,0,0
"1914",13000,966000,0,0,0,0,0,0,0,0,0,0,0,0
"1915",13000,974000,0,0,0,0,0,0,0,0,0,0,0,0
"1916",13000,982000,0,0,0,0,0,0,0,0,0,0,0,0
"1917",13000,990000,0,0,0,0,0,0,0,0,0,0,0,0
"1918",13000,998000,0,0,0,0,0,0,0,0,0,0,0,0
"1919",13000,1006000,0,0,0,2,0,0,0,0,0,0,0,0
"1920",13000,1014000,0,0,0,5,0,1,0,0,2,0,0,0
"1921",13000,1022000,0,0,0,0,0,0,0,0,0,0,0,0
"1922",13000,1030000,0,0,0,0,0,0,0,0,0,0,0,0
"1923",13000,1038000,0,0,0,0,0,0,0,0,0,0,0,0
"1924",13000,1046000,0,0,0,0,0,0,0,0,0,0,0,0
"1925",13000,1054000,0,0,0,0,0,0,0,0,0,0,0,0
"1926",13000,1062000,0,0,0,0,0,0,0,0,0,0,0,0
"1927",13000,1070000,0,0,0,0,0,0,0,0,0,0,0,0
"1928",13000,1078000,0,0,0,0,0,0,0,0,0,0,0,0
"1929",13000,1086000,0,0,0,0,0,0,0,0,0,0,0,0
"1930",13000,1094000,0,0,0,0,0,0,0,0,0,0,0,0
"1931",13000,1102000,0,0,0,0,0,0,0,0,0,0,0,0
"1932",13000,1110000,0,0,0,0,0,0,0,0,0,0,0,0
"1933",13000,1118000,0,0,0,0,0,0,0,0,0,0,0,0
"1934",13000,1126000,0,0,0,0,0,0,0,0,0,0,0,0
"1935",13000,1134000,0,0,0,0,0,0,0,0,0,0,0,0
"1936",13000,1142000,0,0,0,0,0,0,0,0,0,0,0,0
"1937",13000,1150000,0,0,0,0,0,0,2,0,0,0,0,0
"1938",13000,1158000,1,0,0,1,0,0,16,0,7,0,0,0
"1939",13000,1166000,0,0,0,2,0,0,14,0,10,0,0,0
"1940",13000,1174000,1,0,0,2,0,0,37,0,5,0,0,0
"1941",13000,1182000,0,0,0,0,0,0,16,0,0,0,0,0
"1942",13000,1190000,0,0,0,0,0,2,28,0,5,0,0,0
"1943",13000,1198000,0,0,1,2,0,1,46,0,4,0,0,0
"1944",13000,1206000,0,0,0,0,0,0,29,0,0,0,0,0
"1945",13000,1214000,0,0,1,2,0,0,26,0,7,0,0,0
"1946",13000,1222000,0,0,0,0,0,0,14,0,0,0,0,0
"1947",13000,1230000,0,0,0,0,0,0,0,0,0,0,0,0
"1948",13000,1238000,1,0,0,0,0,0,4,0,1,0,0,0
"1949",13000,1246000,0,0,0,0,0,0,0,0,0,0,0,0
"1950",13000,1254000,0,0,0,0,0,0,5,0,4,0,0,0
"1951",13000,1262000,0,0,0,0,0,0,0,0,0,0,0,0
"1952",13000,1270000,4,0,0,3,0,0,0,0,3,0,0,0
"1953",13000,1278000,0,0,0,0,0,0,0,0,0,0,0,0
"1954",13000,1286000,0,0,0,0,0,0,0,0,0,0,0,0
"1955",13000,1294000,0,0,0,0,0,0,2,0,0,0,0,0
"1956",13000,1302000,0,0,0,0,0,0,2,0,2,0,0,0
"1957",13000,1310000,0,0,0,0,0,0,0,0,0,0,0,0
"1958",13000,1318000,0,0,0,0,0,0,0,0,0,0,0,0
"1959",13000,1326000,1,0,0,5,0,0,5,0,1,0,0,0
"1960",13000,1334000,0,0,0,3,0,0,4,0,4,0,0,0
"1961",13000,1342000,0,0,0,0,0,0,0,0,0,0,0,0
"1962",13000,1350000,0,0,0,0,0,0,0,0,1,0,0,0
"1963",13000,1358000,0,0,0,0,0,0,0,0,0,0,0,0
"1964",13000,1366000,0,0,0,0,0,0,0,0,2,0,0,0
"1965",13000,1374000,0,0,0,0,0,0,0,0,0,0,0,0
"1966",13000,1382000,0,0,0,0,0,0,0,0,0,0,0,0
"1967",13000,1390000,0,0,0,0,0,0,0,0,0,0,0,0
"1968",13000,1398000,0,0,0,0,0,0,0,0,6,0,0,0
"1969",13000,1406000,0,0,0,0,0,0,0,0,0,0,0,0
"1970",13000,1414000,0,0,0,0,0,0,0,0,3,0,0,0
"1971",13000,1422000,0,0,0,0,0,0,1,0,5,0,0,0
"1972",13000,1430000,0,0,0,0,0,0,0,0,6,0,0,0
"1973",13000,1438000,0,0,0,2,0,0,2,0,26,0,0,0
"1974",13000,1446000,0,0,0,0,0,0,0,0,8,0,0,0
"1975",13000,1454000,1,0,0,2,0,0,4,0,59,0,0,0
"1976",13000,1462000,0,0,0,0,0,0,1,0,63,0,0,0
"2079",21000,846000,0,0,0,0,0,0,0,0,0,0,0,0
"2080",21000,854000,0,0,0,0,0,0,0,0,0,0,0,0
"2081",21000,862000,0,0,0,0,0,0,0,0,0,0,0,0
"2082",21000,870000,0,0,0,0,0,0,0,0,0,0,0,0
"2083",21000,878000,0,0,0,0,0,0,1,0,0,0,0,0
"2084",21000,886000,0,0,0,0,0,0,0,0,0,0,0,0
"2085",21000,894000,0,0,0,0,0,0,0,0,0,0,0,0
"2086",21000,902000,0,0,0,0,0,0,0,0,0,0,0,0
"2087",21000,910000,0,0,0,0,0,0,1,0,1,0,0,0
"2088",21000,918000,0,0,0,0,0,0,2,0,0,0,0,0
"2089",21000,926000,0,0,0,0,0,0,0,0,0,0,0,0
"2090",21000,934000,0,0,0,0,0,0,0,0,0,0,0,0
"2091",21000,942000,0,0,0,0,0,0,0,0,0,0,0,0
"2092",21000,950000,0,0,0,0,0,0,0,0,0,0,0,0
"2093",21000,958000,0,0,0,0,0,0,0,0,0,0,0,0
"2094",21000,966000,0,0,0,0,0,0,0,0,0,0,0,0
"2095",21000,974000,0,0,0,0,0,0,0,0,0,0,0,0
"2096",21000,982000,0,0,0,0,0,0,0,0,2,0,0,0
"2097",21000,990000,0,0,0,0,0,0,0,0,0,0,0,0
"2098",21000,998000,0,0,0,1,0,0,0,0,0,0,0,0
"2099",21000,1006000,2,0,0,9,0,0,1,0,0,0,0,0
"2100",21000,1014000,1,0,0,3,0,0,3,0,0,0,0,0
"2101",21000,1022000,1,0,0,0,0,0,2,0,1,0,0,0
"2102",21000,1030000,0,0,0,2,0,0,0,0,0,0,0,0
"2103",21000,1038000,0,0,0,0,0,0,0,0,0,0,0,0
"2104",21000,1046000,0,0,0,0,0,0,0,0,0,0,0,0
"2105",21000,1054000,0,0,0,0,0,0,0,0,0,0,0,0
"2106",21000,1062000,0,0,0,0,0,0,0,0,0,0,0,0
"2107",21000,1070000,0,0,0,0,0,0,0,0,0,0,0,0
"2108",21000,1078000,0,0,0,0,0,0,0,0,0,0,0,0
"2109",21000,1086000,0,0,0,0,0,0,0,0,0,0,0,0
"2110",21000,1094000,0,0,0,0,0,0,0,0,0,0,0,0
"2111",21000,1102000,0,0,0,0,0,0,1,0,0,0,0,0
"2112",21000,1110000,0,0,0,0,0,0,0,0,0,0,0,0
"2113",21000,1118000,1,0,0,1,0,0,1,0,1,0,0,0
"2114",21000,1126000,0,0,0,0,0,0,4,0,0,0,0,0
"2115",21000,1134000,0,0,0,1,0,0,1,0,0,0,0,0
"2116",21000,1142000,1,0,0,0,0,0,12,0,3,0,0,0
"2117",21000,1150000,2,0,0,0,0,0,17,0,1,0,0,0
"2118",21000,1158000,0,0,0,0,0,0,48,0,9,0,0,0
"2119",21000,1166000,1,0,0,5,0,0,44,0,24,0,0,0
"2120",21000,1174000,7,0,6,16,0,8,38,0,22,0,0,1
"2121",21000,1182000,4,0,1,20,0,9,40,0,13,0,0,0
"2122",21000,1190000,2,0,1,6,0,8,26,0,9,0,0,0
"2123",21000,1198000,1,0,0,2,0,0,81,0,5,0,0,0
"2124",21000,1206000,0,0,0,0,0,0,36,0,0,0,0,0
"2125",21000,1214000,3,0,2,8,0,10,49,0,6,0,0,0
"2126",21000,1222000,1,0,0,2,0,0,55,0,0,0,0,0
"2127",21000,1230000,0,0,0,0,0,0,6,0,0,0,0,0
"2128",21000,1238000,0,0,0,0,0,0,2,0,0,0,0,0
"2129",21000,1246000,0,0,0,0,0,0,2,0,2,0,0,0
"2130",21000,1254000,0,0,0,0,0,0,0,0,0,0,0,0
"2131",21000,1262000,0,0,0,0,0,0,1,0,0,0,0,0
"2132",21000,1270000,1,0,1,4,0,0,7,0,51,0,0,0
"2133",21000,1278000,0,0,0,0,0,0,3,0,9,0,0,0
"2134",21000,1286000,0,0,0,0,0,0,0,0,0,0,0,0
"2135",21000,1294000,0,0,0,0,0,0,34,0,5,0,0,0
"2136",21000,1302000,0,0,0,1,0,0,10,0,7,0,0,0
"2137",21000,1310000,0,0,0,0,0,0,0,0,0,0,0,0
"2138",21000,1318000,0,0,0,0,0,0,0,0,0,0,0,0
"2139",21000,1326000,0,0,0,0,0,0,0,0,0,0,0,0
"2140",21000,1334000,1,0,0,3,0,0,5,0,10,0,0,0
"2141",21000,1342000,0,0,0,3,0,0,2,0,11,0,0,0
"2142",21000,1350000,0,0,0,0,0,0,0,0,6,0,0,0
"2143",21000,1358000,0,0,0,0,0,0,0,0,0,0,0,0
"2144",21000,1366000,0,0,0,0,0,0,0,0,0,0,0,0
"2145",21000,1374000,0,0,0,0,0,0,0,0,0,0,0,0
"2146",21000,1382000,0,0,0,0,0,0,0,0,10,0,0,0
"2147",21000,1390000,0,0,0,0,0,0,0,0,14,0,0,0
"2148",21000,1398000,0,0,1,5,0,0,5,0,42,0,0,6
"2149",21000,1406000,2,0,0,0,0,0,4,0,26,0,0,3
"2150",21000,1414000,0,0,0,0,0,0,0,0,0,0,0,0
"2151",21000,1422000,0,0,0,0,0,0,2,0,14,0,0,0
"2152",21000,1430000,0,0,0,1,0,0,5,0,9,0,0,0
"2153",21000,1438000,0,0,0,0,0,0,0,0,22,0,0,0
"2154",21000,1446000,0,0,0,0,0,0,0,0,19,0,0,0
"2155",21000,1454000,0,0,0,1,0,0,2,0,36,0,0,0
"2156",21000,1462000,0,0,0,0,0,0,5,0,47,0,0,1
"2259",29000,846000,0,0,0,0,0,0,0,0,0,0,0,0
"2260",29000,854000,0,0,0,0,0,0,0,0,0,0,0,0
"2261",29000,862000,0,0,0,0,0,0,0,0,0,0,0,0
"2262",29000,870000,0,0,0,0,0,0,0,0,0,0,0,0
"2263",29000,878000,0,0,0,0,0,0,0,0,0,0,0,0
"2264",29000,886000,0,0,0,0,0,0,0,0,0,0,0,0
"2265",29000,894000,0,0,0,1,0,0,1,0,0,0,0,0
"2266",29000,902000,0,0,0,0,0,0,0,0,0,0,0,0
"2267",29000,910000,0,0,0,0,0,0,0,0,0,0,0,0
"2268",29000,918000,0,0,0,0,0,0,0,0,0,0,0,0
"2269",29000,926000,0,0,0,0,0,0,0,0,0,0,0,0
"2270",29000,934000,0,0,0,0,0,0,0,0,0,0,0,0
"2271",29000,942000,0,0,0,0,0,0,0,0,0,0,0,0
"2272",29000,950000,0,0,0,0,0,0,0,0,0,0,0,0
"2273",29000,958000,0,0,0,0,0,0,0,0,0,0,0,0
"2274",29000,966000,0,0,0,0,0,0,0,0,1,0,0,0
"2275",29000,974000,0,0,0,0,0,0,2,0,0,0,0,0
"2276",29000,982000,0,0,0,0,0,0,2,0,0,0,0,0
"2277",29000,990000,0,0,0,1,0,1,2,0,2,0,0,0
"2278",29000,998000,2,0,0,2,0,3,5,0,0,0,0,0
"2279",29000,1006000,0,0,0,0,0,0,0,0,0,0,0,0
"2280",29000,1014000,0,0,0,0,0,0,0,0,0,0,0,0
"2281",29000,1022000,0,0,0,0,0,0,0,0,0,0,0,0
"2282",29000,1030000,0,0,0,0,0,0,0,0,0,0,0,0
"2283",29000,1038000,4,0,0,1,0,0,1,0,0,0,0,0
"2284",29000,1046000,0,0,0,2,0,0,0,0,0,0,0,0
"2285",29000,1054000,0,0,0,0,0,0,0,0,0,0,0,0
"2286",29000,1062000,0,0,0,0,0,0,0,0,0,0,0,0
"2287",29000,1070000,0,0,0,0,0,0,0,0,0,0,0,0
"2288",29000,1078000,1,0,0,0,0,1,3,0,0,0,0,0
"2289",29000,1086000,0,0,0,0,0,0,1,0,0,0,0,0
"2290",29000,1094000,0,0,0,0,0,0,0,0,0,0,0,0
"2291",29000,1102000,0,0,0,0,0,0,0,0,0,0,0,0
"2292",29000,1110000,0,0,0,0,0,0,14,0,0,0,0,0
"2293",29000,1118000,0,0,0,0,0,0,2,0,0,0,0,0
"2294",29000,1126000,0,0,0,0,0,0,10,0,0,0,0,0
"2295",29000,1134000,0,0,0,0,0,0,5,0,0,0,0,0
"2296",29000,1142000,1,0,0,0,0,0,22,0,4,0,0,0
"2297",29000,1150000,0,0,0,3,0,0,81,0,9,0,0,0
"2298",29000,1158000,0,0,1,2,0,1,64,0,8,0,0,0
"2299",29000,1166000,3,0,5,9,0,7,49,0,29,0,0,0
"2300",29000,1174000,3,0,11,5,0,11,31,0,27,0,0,0
"2301",29000,1182000,2,0,16,9,0,27,42,0,19,0,0,3
"2302",29000,1190000,1,0,2,20,0,18,16,0,8,0,0,3
"2303",29000,1198000,4,0,4,10,0,17,37,0,6,0,0,0
"2304",29000,1206000,0,0,1,3,0,1,40,0,7,0,0,0
"2305",29000,1214000,5,0,1,8,0,19,33,0,6,0,0,0
"2306",29000,1222000,0,0,0,1,0,1,34,0,2,0,0,0
"2307",29000,1230000,0,0,0,0,0,0,0,0,0,0,0,0
"2308",29000,1238000,0,0,0,0,0,0,0,0,0,0,0,0
"2309",29000,1246000,0,0,0,0,0,0,0,0,0,0,0,0
"2310",29000,1254000,0,0,0,0,0,0,0,0,6,0,0,0
"2311",29000,1262000,1,0,0,0,0,0,13,0,20,0,0,0
"2312",29000,1270000,3,0,1,9,0,0,8,0,77,0,0,0
"2313",29000,1278000,0,0,0,0,0,0,1,0,21,0,0,0
"2314",29000,1286000,0,0,0,0,0,0,8,0,34,0,0,0
"2315",29000,1294000,1,0,2,2,0,0,28,0,82,0,0,0
"2316",29000,1302000,2,0,1,1,0,0,43,0,67,0,0,0
"2317",29000,1310000,0,0,0,1,0,0,20,0,24,0,0,0
"2318",29000,1318000,0,0,0,0,0,0,2,0,2,0,0,0
"2319",29000,1326000,0,0,0,0,0,0,0,0,0,0,0,0
"2320",29000,1334000,0,0,0,3,0,0,12,0,7,0,0,0
"2321",29000,1342000,2,0,0,0,0,0,1,0,12,0,0,0
"2322",29000,1350000,0,0,0,0,0,0,7,0,11,0,0,0
"2323",29000,1358000,0,0,0,0,0,0,4,0,33,0,0,0
"2324",29000,1366000,0,0,0,0,0,0,7,0,14,0,0,0
"2325",29000,1374000,0,0,0,0,0,0,0,0,10,0,0,0
"2326",29000,1382000,0,0,0,0,0,0,0,0,6,0,0,0
"2327",29000,1390000,0,0,0,0,0,0,4,0,26,0,0,0
"2328",29000,1398000,0,0,0,0,0,0,5,0,87,0,0,1
"2329",29000,1406000,0,0,0,0,0,0,2,0,74,0,0,2
"2330",29000,1414000,0,0,0,0,0,0,2,0,58,0,0,0
"2331",29000,1422000,0,0,0,3,0,0,17,0,40,0,0,0
"2332",29000,1430000,0,0,0,0,0,0,5,0,18,0,0,0
"2333",29000,1438000,1,0,0,7,0,0,20,0,51,0,0,0
"2334",29000,1446000,1,0,0,7,0,0,14,0,34,0,0,0
"2335",29000,1454000,0,0,0,0,0,0,0,0,12,0,0,0
"2336",29000,1462000,0,0,0,0,0,0,0,0,19,0,0,1
"2439",37000,846000,2,0,0,0,0,0,0,0,0,0,0,0
"2440",37000,854000,0,0,0,0,0,0,0,0,0,0,0,0
"2441",37000,862000,0,0,0,0,0,0,0,0,0,0,0,0
"2442",37000,870000,0,0,0,0,0,0,0,0,0,0,0,0
"2443",37000,878000,0,0,0,0,0,0,0,0,0,0,0,0
"2444",37000,886000,0,0,0,0,0,0,0,0,0,0,0,0
"2445",37000,894000,0,0,0,0,0,0,0,0,0,0,0,0
"2446",37000,902000,0,0,0,0,0,0,0,0,0,0,0,0
"2447",37000,910000,0,0,0,0,0,0,0,0,0,0,0,0
"2448",37000,918000,0,0,0,0,0,0,0,0,0,0,0,0
"2449",37000,926000,0,0,0,0,0,0,0,0,0,0,0,0
"2450",37000,934000,0,0,0,0,0,0,0,0,0,0,0,0
"2451",37000,942000,0,0,0,0,0,0,0,0,0,0,0,0
"2452",37000,950000,0,0,0,0,0,0,0,0,0,0,0,0
"2453",37000,958000,0,0,0,0,0,0,0,0,0,0,0,0
"2454",37000,966000,0,0,0,0,0,0,0,0,0,0,0,0
"2455",37000,974000,0,0,0,0,0,0,0,0,0,0,0,0
"2456",37000,982000,0,0,0,15,0,0,4,0,6,0,0,0
"2457",37000,990000,0,0,0,2,0,0,2,0,1,0,0,0
"2458",37000,998000,0,0,0,0,0,0,0,0,0,0,0,0
"2459",37000,1006000,0,0,0,0,0,0,0,0,0,0,0,0
"2460",37000,1014000,0,0,0,0,0,0,0,0,0,0,0,0
"2461",37000,1022000,0,0,0,0,0,0,0,0,0,0,0,0
"2462",37000,1030000,0,0,0,0,0,0,0,0,0,0,0,0
"2463",37000,1038000,0,0,0,0,0,0,0,0,0,0,0,0
"2464",37000,1046000,2,0,0,0,0,0,0,0,1,0,0,0
"2465",37000,1054000,0,0,0,0,0,0,2,0,0,0,0,0
"2466",37000,1062000,0,0,0,0,0,0,0,0,0,0,0,0
"2467",37000,1070000,0,0,0,0,0,0,2,0,0,0,0,0
"2468",37000,1078000,0,0,0,0,0,0,0,0,2,0,0,0
"2469",37000,1086000,0,0,0,0,0,0,0,0,0,0,0,0
"2470",37000,1094000,0,0,0,0,0,0,0,0,0,0,0,0
"2471",37000,1102000,0,0,0,0,0,0,0,0,2,0,0,0
"2472",37000,1110000,0,0,0,0,0,0,2,0,0,0,0,0
"2473",37000,1118000,0,0,0,0,0,0,5,0,0,0,0,0
"2474",37000,1126000,0,0,0,1,0,0,25,0,1,0,0,0
"2475",37000,1134000,1,0,0,7,0,0,45,0,6,0,0,0
"2476",37000,1142000,3,0,1,0,0,1,57,0,12,0,0,0
"2477",37000,1150000,2,0,0,4,0,3,83,0,8,0,0,2
"2478",37000,1158000,0,0,2,9,0,6,47,0,19,0,0,0
"2479",37000,1166000,2,0,1,8,0,6,51,0,27,2,0,0
"2480",37000,1174000,3,0,6,10,0,1,32,0,24,0,0,4
"2481",37000,1182000,1,0,13,13,0,9,24,0,37,0,0,4
"2482",37000,1190000,4,0,2,39,0,22,29,0,19,0,0,10
"2483",37000,1198000,5,0,5,32,0,44,27,0,16,0,0,3
"2484",37000,1206000,4,0,4,12,0,6,52,0,19,0,0,5
"2485",37000,1214000,3,0,3,6,0,6,48,0,15,0,0,0
"2486",37000,1222000,1,0,0,1,0,0,20,0,0,0,0,0
"2487",37000,1230000,0,0,0,0,0,0,0,0,0,0,0,0
"2488",37000,1238000,0,0,0,0,0,0,0,0,0,0,0,0
"2489",37000,1246000,0,0,0,0,0,0,0,0,0,0,0,0
"2490",37000,1254000,0,0,0,0,0,0,0,0,0,0,0,0
"2491",37000,1262000,0,0,0,0,0,0,2,0,4,0,0,0
"2492",37000,1270000,3,0,0,11,0,0,10,0,36,0,0,0
"2493",37000,1278000,0,0,0,1,0,0,0,0,9,0,0,0
"2494",37000,1286000,0,0,0,0,0,0,7,0,36,0,0,0
"2495",37000,1294000,0,0,0,0,0,0,15,0,64,0,0,0
"2496",37000,1302000,1,0,6,7,0,1,33,0,74,0,0,0
"2497",37000,1310000,4,0,5,4,0,1,26,0,63,0,0,0
"2498",37000,1318000,0,0,1,0,0,0,1,0,23,0,0,0
"2499",37000,1326000,1,0,0,0,0,0,5,0,21,0,0,0
"2500",37000,1334000,1,0,1,6,0,0,17,0,94,0,0,0
"2501",37000,1342000,0,0,2,1,0,0,8,0,107,0,0,0
"2502",37000,1350000,0,0,0,0,0,0,9,0,48,0,0,0
"2503",37000,1358000,0,0,0,1,0,0,8,0,32,0,0,0
"2504",37000,1366000,0,0,0,0,0,0,2,0,13,0,0,0
"2505",37000,1374000,0,0,0,0,0,0,0,0,14,0,0,0
"2506",37000,1382000,0,0,0,0,0,0,2,0,12,0,0,0
"2507",37000,1390000,0,0,0,1,0,0,4,0,47,0,4,11
"2508",37000,1398000,0,0,0,2,0,0,7,0,84,0,2,26
"2509",37000,1406000,0,0,0,0,0,0,2,0,39,0,0,3
"2510",37000,1414000,0,0,0,0,0,0,1,0,32,0,0,0
"2511",37000,1422000,0,0,0,0,0,0,19,0,51,0,0,0
"2512",37000,1430000,0,0,0,0,0,0,10,0,20,0,0,0
"2513",37000,1438000,0,0,0,5,0,0,20,0,41,0,0,0
"2514",37000,1446000,0,0,0,9,0,0,29,0,84,0,0,0
"2515",37000,1454000,0,0,0,0,0,0,0,0,0,0,0,0
"2619",45000,846000,0,0,0,0,0,0,0,0,0,0,0,0
"2620",45000,854000,0,0,0,0,0,0,0,0,0,0,0,0
"2621",45000,862000,0,0,0,0,0,0,0,0,0,0,0,0
"2622",45000,870000,0,0,0,0,0,0,0,0,0,0,0,0
"2623",45000,878000,0,0,0,0,0,0,0,0,0,0,0,0
"2624",45000,886000,0,0,0,0,0,0,3,0,1,0,0,0
"2625",45000,894000,0,0,0,0,0,0,0,0,0,0,0,0
"2626",45000,902000,0,0,0,0,0,0,0,0,0,0,0,0
"2627",45000,910000,0,0,0,0,0,0,0,0,0,0,0,0
"2628",45000,918000,0,0,0,0,0,0,0,0,0,0,0,0
"2629",45000,926000,0,0,0,0,0,0,0,0,0,0,0,0
"2630",45000,934000,0,0,0,0,0,0,0,0,0,0,0,0
"2631",45000,942000,0,0,0,0,0,0,0,0,0,0,0,0
"2632",45000,950000,0,0,0,0,0,0,0,0,0,0,0,0
"2633",45000,958000,0,0,0,0,0,0,0,0,0,0,0,0
"2634",45000,966000,0,0,0,0,0,0,0,0,0,0,0,0
"2635",45000,974000,0,0,0,4,0,0,9,0,3,0,0,0
"2636",45000,982000,1,0,0,2,0,0,9,0,4,0,0,0
"2637",45000,990000,0,0,0,0,0,0,0,0,0,0,0,0
"2638",45000,998000,0,0,0,0,0,0,0,0,0,0,0,0
"2639",45000,1006000,0,0,0,0,0,0,0,0,0,0,0,0
"2640",45000,1014000,0,0,0,0,0,0,0,0,0,0,0,0
"2641",45000,1022000,0,0,0,0,0,0,0,0,0,0,0,0
"2642",45000,1030000,0,0,0,0,0,0,0,0,0,0,0,0
"2643",45000,1038000,0,0,0,0,0,0,0,0,0,0,0,0
"2644",45000,1046000,0,0,0,1,0,0,0,0,1,0,0,0
"2645",45000,1054000,1,0,0,0,0,0,0,0,1,0,0,0
"2646",45000,1062000,0,0,0,0,0,0,16,0,0,0,0,0
"2647",45000,1070000,0,0,0,0,0,0,6,0,0,0,0,0
"2648",45000,1078000,0,0,0,1,0,0,4,0,1,0,0,0
"2649",45000,1086000,0,0,0,0,0,0,2,0,0,0,0,0
"2650",45000,1094000,3,0,0,1,0,0,10,0,0,0,0,0
"2651",45000,1102000,2,0,0,2,0,1,43,0,12,0,0,0
"2652",45000,1110000,2,0,0,1,0,0,21,0,6,0,0,0
"2653",45000,1118000,2,0,0,1,0,0,15,0,4,0,0,0
"2654",45000,1126000,0,0,0,2,0,2,64,0,9,0,0,0
"2655",45000,1134000,0,0,0,0,0,0,54,0,4,0,0,0
"2656",45000,1142000,2,0,2,1,0,0,87,0,9,0,0,0
"2657",45000,1150000,1,0,1,0,0,1,35,0,3,0,0,0
"2658",45000,1158000,0,0,0,1,0,1,35,0,2,0,0,0
"2659",45000,1166000,0,0,0,3,0,1,51,0,13,0,0,4
"2660",45000,1174000,8,0,3,11,0,10,34,0,16,0,0,8
"2661",45000,1182000,3,0,4,12,0,17,20,0,29,0,0,12
"2662",45000,1190000,0,0,2,30,0,20,21,0,19,0,0,2
"2663",45000,1198000,7,0,0,31,0,46,26,0,17,0,0,5
"2664",45000,1206000,4,0,0,25,0,22,54,0,19,0,1,9
"2665",45000,1214000,5,0,5,12,0,6,27,0,16,0,0,15
"2666",45000,1222000,2,0,8,6,0,4,36,0,27,0,0,12
"2667",45000,1230000,1,0,4,1,0,0,15,0,20,0,0,5
"2668",45000,1238000,1,0,0,3,0,0,30,0,9,0,0,0
"2669",45000,1246000,0,0,0,0,0,0,10,0,2,0,0,0
"2670",45000,1254000,0,0,0,0,0,0,4,0,0,0,0,0
"2671",45000,1262000,0,0,0,0,0,0,0,0,0,0,0,0
"2672",45000,1270000,2,0,0,2,0,0,6,0,2,0,0,0
"2673",45000,1278000,0,0,0,0,0,0,0,0,8,0,0,0
"2674",45000,1286000,0,0,0,0,0,0,0,0,2,0,0,0
"2675",45000,1294000,0,0,0,0,0,0,3,0,27,0,0,0
"2676",45000,1302000,1,0,3,4,0,2,27,0,55,0,0,0
"2677",45000,1310000,4,0,1,4,0,0,20,0,47,0,0,2
"2678",45000,1318000,0,0,0,0,0,0,0,0,12,0,0,0
"2679",45000,1326000,0,0,0,2,0,0,1,0,41,0,0,0
"2680",45000,1334000,0,0,0,2,0,0,3,0,96,0,0,1
"2681",45000,1342000,0,0,0,0,0,0,1,0,97,0,0,0
"2682",45000,1350000,0,0,0,0,0,0,5,0,63,0,0,0
"2683",45000,1358000,3,0,0,5,0,0,12,0,55,0,0,0
"2684",45000,1366000,0,0,0,0,0,0,11,0,7,0,0,0
"2685",45000,1374000,0,0,0,0,0,0,1,0,41,0,0,0
"2686",45000,1382000,0,0,0,0,0,0,1,0,37,0,0,0
"2687",45000,1390000,0,0,1,0,0,0,0,0,50,0,0,0
"2688",45000,1398000,1,0,1,4,0,0,7,0,44,0,21,54
"2689",45000,1406000,0,0,0,0,0,0,0,0,62,0,4,21
"2690",45000,1414000,0,0,0,0,0,0,1,0,41,0,0,0
"2691",45000,1422000,0,0,0,0,0,0,21,0,67,0,0,0
"2692",45000,1430000,0,0,0,0,0,0,7,0,21,0,0,0
"2693",45000,1438000,0,0,0,1,0,0,27,0,54,0,0,0
"2694",45000,1446000,0,0,0,0,0,0,5,0,31,0,0,0
"2695",45000,1454000,0,0,1,1,0,0,0,0,10,0,0,6
